fold,parameters,train_date_from,train_date_to,train_bars,train_price_start,train_price_end,train_sharpe,train_sortino,train_calmar,train_return,train_maxdd,train_trades,train_win_rate,train_profit_factor,train_pnl,train_net_pnl,train_fees,test_date_from,test_date_to,test_bars,test_price_start,test_price_end,test_sharpe,test_sortino,test_calmar,test_return,test_maxdd,test_trades,test_win_rate,test_profit_factor,test_pnl,test_net_pnl,test_fees,degradation,passed,skipped,skip_reason
4,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=70,bb_period=15,bb_std=2)",2025-12-14,2026-03-26,613,5.3790,3.5130,21.8446,0.0000,0.0000,45.8192,0.0000,29,1.0000,0.0000,4605.9163,4581.9158,24.0006,2026-03-30,2026-05-09,239,3.4740,3.6560,23.6742,0.0000,0.0000,2.3905,0.0000,6,1.0000,0.0000,246.6514,239.0511,7.6004,1.0838,1,0,""
0,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=30,bb_std=2)",2024-05-09,2024-08-19,613,7.3640,6.0700,28.8004,0.0000,0.0000,35.7322,0.0000,21,1.0000,0.0000,3596.8186,3573.2185,23.6001,2024-08-23,2024-10-02,239,6.9770,7.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
1,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=30,bb_std=2)",2024-10-02,2025-01-12,613,7.0150,13.7630,-9.3257,-8.9573,-4.2979,-14.2219,19.2068,22,0.2727,0.3204,-1396.5923,-1422.1923,25.6000,2025-01-16,2025-02-25,239,14.3880,7.8770,-47.4974,-15.0559,-49.9269,-1.4426,1.3791,3,0.0000,0.0000,-135.4579,-144.2580,8.8001,0.0000,0,1,"OOS trades=3 < 5"
2,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=30,bb_std=2)",2025-02-25,2025-06-07,613,7.8100,6.3130,20.6259,728.3642,8100.0970,18.0154,0.1003,19,0.8947,155.0216,1817.1361,1801.5363,15.5998,2025-06-11,2025-07-21,239,8.0270,10.5260,93.9316,0.0000,0.0000,31.4840,0.0000,11,1.0000,0.0000,3156.0021,3148.4021,7.6000,4.5540,0,1,"IS trades=19 < 20"
3,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=30,bb_std=2)",2025-07-21,2025-10-31,613,11.1050,5.7340,18.8586,1850.9612,42116.9426,33.5030,0.0627,22,0.9091,498.5093,3366.7012,3350.3012,16.3999,2025-11-04,2025-12-14,239,4.9430,5.4040,54.8203,0.0000,0.0000,15.2938,0.0000,5,1.0000,0.0000,1534.5756,1529.3755,5.2001,2.9069,1,0,""
4,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=30,bb_std=2)",2025-12-14,2026-03-26,613,5.3790,3.5130,23.4306,247.9045,5635.6377,23.1467,0.3129,18,0.9444,62.0126,2335.4740,2314.6736,20.8004,2026-03-30,2026-05-09,239,3.4740,3.6560,21.0985,0.0000,0.0000,1.2076,0.0000,2,1.0000,0.0000,125.9607,120.7607,5.2000,0.9005,0,1,"IS trades=18 < 20"
0,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=70,bb_period=15,bb_std=2)",2024-05-09,2024-08-19,613,7.3640,6.0700,5.2797,8.4099,21.2405,5.8732,3.9275,24,0.6250,2.3076,611.3228,587.3224,24.0005,2024-08-23,2024-10-02,239,6.9770,7.0110,11.7404,58.2776,563.8913,1.7978,0.2017,6,0.8333,10.4484,186.5769,179.7768,6.8001,2.2237,1,0,""
1,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=70,bb_period=15,bb_std=2)",2024-10-02,2025-01-12,613,7.0150,13.7630,-19.1211,-12.2364,-2.4371,-40.1828,40.7980,25,0.2000,0.0382,-3991.0850,-4018.2848,27.1998,2025-01-16,2025-02-25,239,14.3880,7.8770,-11.9545,-9.9017,-17.1499,-3.7085,4.2996,7,0.2857,0.1649,-358.8496,-370.8498,12.0002,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=70,bb_period=15,bb_std=2)",2025-02-25,2025-06-07,613,7.8100,6.3130,10.9394,47.0507,120.5677,17.8341,2.0779,33,0.6667,7.4208,1810.6082,1783.4081,27.2001,2025-06-11,2025-07-21,239,8.0270,10.5260,35.2289,0.0000,0.0000,5.2111,0.0000,7,1.0000,0.0000,530.7148,521.1149,9.5999,3.2204,1,0,""
3,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=70,bb_period=15,bb_std=2)",2025-07-21,2025-10-31,613,11.1050,5.7340,15.6150,139.3942,525.4599,27.7163,0.8652,36,0.8611,25.1822,2799.6302,2771.6291,28.0010,2025-11-04,2025-12-14,239,4.9430,5.4040,23.9043,171.1477,6645.6896,13.1307,0.3230,10,0.9000,37.9880,1322.6719,1313.0718,9.6001,1.5309,1,0,""
4,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=70,bb_period=15,bb_std=2)",2025-12-14,2026-03-26,613,5.3790,3.5130,22.9057,0.0000,0.0000,36.1370,0.0000,32,1.0000,0.0000,3641.7011,3613.7006,28.0005,2026-03-30,2026-05-09,239,3.4740,3.6560,14.2257,89.6685,1085.5604,2.9675,0.1424,8,0.7500,13.4895,306.7551,296.7547,10.0003,0.6211,1,0,""
0,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=30,bb_std=2)",2024-05-09,2024-08-19,613,7.3640,6.0700,34.5456,0.0000,0.0000,46.7760,0.0000,22,1.0000,0.0000,4699.2001,4677.6000,21.6001,2024-08-23,2024-10-02,239,6.9770,7.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
1,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=30,bb_std=2)",2024-10-02,2025-01-12,613,7.0150,13.7630,-18.2069,-12.4596,-5.7584,-14.8327,16.5633,13,0.1538,0.1355,-1462.0714,-1483.2714,21.2000,2025-01-16,2025-02-25,239,14.3880,7.8770,9.7634,67.8641,888.8001,1.4750,0.1756,4,0.7500,10.0212,153.5015,147.5014,6.0001,0.0000,0,1,"IS trades=13 < 20"
2,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=30,bb_std=2)",2025-02-25,2025-06-07,613,7.8100,6.3130,34.2280,0.0000,0.0000,10.7890,0.0000,14,1.0000,0.0000,1091.2965,1078.8969,12.3996,2025-06-11,2025-07-21,239,8.0270,10.5260,97.3153,0.0000,0.0000,29.5399,0.0000,10,1.0000,0.0000,2960.7935,2953.9934,6.8001,2.8432,0,1,"IS trades=14 < 20"
3,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=30,bb_std=2)",2025-07-21,2025-10-31,613,11.1050,5.7340,37.2012,138471.9273,34441773.5096,37.2056,0.0009,14,0.9286,43556.5350,3734.5626,3720.5627,14.0000,2025-11-04,2025-12-14,239,4.9430,5.4040,83.9121,0.0000,0.0000,12.6453,0.0000,4,1.0000,0.0000,1268.5346,1264.5345,4.0001,2.2556,0,1,"IS trades=14 < 20"
4,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=30,bb_std=2)",2025-12-14,2026-03-26,613,5.3790,3.5130,20.8112,0.0000,0.0000,39.4666,0.0000,23,1.0000,0.0000,3965.0622,3946.6617,18.4005,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
0,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=30,bb_std=2)",2024-05-09,2024-08-19,613,7.3640,6.0700,37.4725,0.0000,0.0000,55.9992,0.0000,26,1.0000,0.0000,5623.5235,5599.9235,23.6000,2024-08-23,2024-10-02,239,6.9770,7.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
1,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=30,bb_std=2)",2024-10-02,2025-01-12,613,7.0150,13.7630,-18.5372,-12.5327,-5.3931,-16.1237,17.8987,13,0.1538,0.1328,-1586.7680,-1612.3679,25.5999,2025-01-16,2025-02-25,239,14.3880,7.8770,5.6783,18.7626,133.3798,1.0891,0.5604,5,0.6000,3.0888,115.3116,108.9115,6.4001,0.0000,0,1,"IS trades=13 < 20"
2,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=30,bb_std=2)",2025-02-25,2025-06-07,613,7.8100,6.3130,18.0024,0.0000,0.0000,19.7662,0.0000,13,1.0000,0.0000,1993.8150,1976.6154,17.1996,2025-06-11,2025-07-21,239,8.0270,10.5260,92.3440,0.0000,0.0000,16.3972,0.0000,9,1.0000,0.0000,1648.9166,1639.7166,9.2000,5.1295,0,1,"IS trades=13 < 20"
3,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=30,bb_std=2)",2025-07-21,2025-10-31,613,11.1050,5.7340,43.2733,0.0000,0.0000,46.6094,0.0000,13,1.0000,0.0000,4678.9370,4660.9370,18.0000,2025-11-04,2025-12-14,239,4.9430,5.4040,48.7215,0.0000,0.0000,16.5078,0.0000,5,1.0000,0.0000,1655.1817,1650.7816,4.4001,1.1259,0,1,"IS trades=13 < 20"
4,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=30,bb_std=2)",2025-12-14,2026-03-26,613,5.3790,3.5130,23.0981,0.0000,0.0000,60.1288,0.0000,24,1.0000,0.0000,6035.2850,6012.8843,22.4006,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
0,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=15,bb_std=2)",2024-05-09,2024-08-19,613,7.3640,6.0700,16.9240,116.1986,2867.6741,29.9603,1.0941,19,0.8421,22.5448,3013.2319,2996.0315,17.2005,2024-08-23,2024-10-02,239,6.9770,7.0110,20.5515,0.0000,0.0000,1.5889,0.0000,3,1.0000,0.0000,162.8877,158.8876,4.0001,1.2143,0,1,"IS trades=19 < 20"
1,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=15,bb_std=2)",2024-10-02,2025-01-12,613,7.0150,13.7630,-15.9194,-11.3666,-5.2585,-16.8301,18.3154,14,0.2857,0.1047,-1664.6104,-1683.0102,18.3999,2025-01-16,2025-02-25,239,14.3880,7.8770,-7.2561,-7.5958,-18.3700,-1.8477,2.9142,6,0.3333,0.3962,-175.9659,-184.7660,8.8001,0.0000,0,1,"IS trades=14 < 20"
2,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=15,bb_std=2)",2025-02-25,2025-06-07,613,7.8100,6.3130,24.4863,0.0000,0.0000,17.0865,0.0000,21,1.0000,0.0000,1728.6500,1708.6500,20.0000,2025-06-11,2025-07-21,239,8.0270,10.5260,842.3569,0.0000,0.0000,2.6570,0.0000,2,1.0000,0.0000,273.2952,265.6952,7.6000,34.4012,0,1,"OOS trades=2 < 5"
3,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=15,bb_std=2)",2025-07-21,2025-10-31,613,11.1050,5.7340,24.5961,0.0000,0.0000,32.7829,0.0000,21,1.0000,0.0000,3294.6919,3278.2915,16.4004,2025-11-04,2025-12-14,239,4.9430,5.4040,45.1875,0.0000,0.0000,10.5441,0.0000,6,1.0000,0.0000,1060.4133,1054.4131,6.0002,1.8372,1,0,""
4,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=15,bb_std=2)",2025-12-14,2026-03-26,613,5.3790,3.5130,20.9295,0.0000,0.0000,48.0390,0.0000,23,1.0000,0.0000,4824.6955,4803.8950,20.8005,2026-03-30,2026-05-09,239,3.4740,3.6560,15.3878,255.5551,2521.8187,1.1797,0.0334,5,0.8000,49.5606,125.1699,117.9696,7.2004,0.7352,1,0,""
0,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2)",2024-05-09,2024-08-19,613,7.3640,6.0700,39.7263,0.0000,0.0000,47.6289,0.0000,20,1.0000,0.0000,4783.2872,4762.8872,20.4000,2024-08-23,2024-10-02,239,6.9770,7.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
1,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2)",2024-10-02,2025-01-12,613,7.0150,13.7630,-20.2225,-13.1662,-6.5492,-13.2675,14.4654,12,0.0833,0.1107,-1305.1550,-1326.7550,21.6000,2025-01-16,2025-02-25,239,14.3880,7.8770,-17.3002,-11.6966,-68.8945,-0.5296,0.4938,3,0.0000,0.0000,-46.9609,-52.9611,6.0002,0.0000,0,1,"IS trades=12 < 20"
2,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2)",2025-02-25,2025-06-07,613,7.8100,6.3130,32.9373,0.0000,0.0000,9.8903,0.0000,11,1.0000,0.0000,1000.2332,989.0335,11.1996,2025-06-11,2025-07-21,239,8.0270,10.5260,182.6255,0.0000,0.0000,16.8548,0.0000,7,1.0000,0.0000,1691.8795,1685.4795,6.4001,5.5446,0,1,"IS trades=11 < 20"
3,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2)",2025-07-21,2025-10-31,613,11.1050,5.7340,27.3201,100830.2421,13495405.1459,43.3355,0.0011,18,0.9444,36752.0942,4347.9547,4333.5548,14.3999,2025-11-04,2025-12-14,239,4.9430,5.4040,2843.2433,0.0000,0.0000,8.3780,0.0000,2,1.0000,0.0000,840.9999,837.8000,3.1999,104.0715,0,1,"IS trades=18 < 20"
4,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2)",2025-12-14,2026-03-26,613,5.3790,3.5130,25.1455,2446.8840,603188.8568,49.5210,0.0644,17,1.0000,0.0000,4967.3051,4952.1049,15.2002,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=17 < 20"
