fold,parameters,train_date_from,train_date_to,train_bars,train_price_start,train_price_end,train_sharpe,train_sortino,train_calmar,train_return,train_maxdd,train_trades,train_win_rate,train_profit_factor,train_pnl,train_net_pnl,train_fees,test_date_from,test_date_to,test_bars,test_price_start,test_price_end,test_sharpe,test_sortino,test_calmar,test_return,test_maxdd,test_trades,test_win_rate,test_profit_factor,test_pnl,test_net_pnl,test_fees,degradation,passed,skipped,skip_reason
2,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=30,bb_std=2.5)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,59.8304,304.9765,855644824.2233,7.9216,0.5030,11,0.8182,16.2018,805.7587,792.1587,13.6000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,196.1390,0.0000,0.0000,3.7420,0.0000,5,1.0000,0.0000,379.0019,374.2018,4.8000,3.2783,0,1,"IS trades=11 < 20"
3,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=30,bb_std=2.5)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,95.1332,0.0000,0.0000,3.1163,0.0000,10,1.0000,0.0000,321.2263,311.6263,9.6000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,193.7711,0.0000,0.0000,2.6941,0.0000,4,1.0000,0.0000,275.4121,269.4121,6.0000,2.0368,0,1,"IS trades=10 < 20"
4,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=30,bb_std=2.5)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,55.4180,293.0640,301782.5778,3.0754,0.1467,11,0.9091,23.3199,319.5448,307.5448,12.0000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=11 < 20"
0,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=80,bb_period=30,bb_std=2.5)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,69.3247,683.2722,277818241.4179,10.6535,0.1691,17,0.9412,60.8515,1078.5527,1065.3527,13.2000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,0.0000,0.0000,0.0000,1.4886,0.0000,1,1.0000,0.0000,151.6605,148.8605,2.8000,0.0000,0,1,"IS trades=17 < 20"
1,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=80,bb_period=30,bb_std=2.5)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-8.2729,-10.7015,-21.8425,-1.5216,4.5301,7,0.4286,0.6992,-139.7638,-152.1638,12.4000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=7 < 20"
2,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=80,bb_period=30,bb_std=2.5)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,59.8304,304.9765,855644824.2233,7.9216,0.5030,11,0.8182,16.2018,805.7587,792.1587,13.6000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,174.4710,0.0000,0.0000,4.2071,0.0000,5,1.0000,0.0000,425.1088,420.7088,4.4000,2.9161,0,1,"IS trades=11 < 20"
3,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=80,bb_period=30,bb_std=2.5)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,102.9623,0.0000,0.0000,2.1201,0.0000,6,1.0000,0.0000,220.4134,212.0134,8.4000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,193.7711,0.0000,0.0000,2.6941,0.0000,4,1.0000,0.0000,275.4121,269.4121,6.0000,1.8820,0,1,"IS trades=6 < 20"
4,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=80,bb_period=30,bb_std=2.5)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,55.4180,293.0640,301782.5778,3.0754,0.1467,11,0.9091,23.3199,319.5448,307.5448,12.0000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=11 < 20"
0,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=80,bb_period=30,bb_std=2.5)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,69.3247,683.2722,277818241.4179,10.6535,0.1691,17,0.9412,60.8515,1078.5527,1065.3527,13.2000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,0.0000,0.0000,0.0000,1.4886,0.0000,1,1.0000,0.0000,151.6605,148.8605,2.8000,0.0000,0,1,"IS trades=17 < 20"
1,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=80,bb_period=30,bb_std=2.5)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-8.2729,-10.7015,-21.8425,-1.5216,4.5301,7,0.4286,0.6992,-139.7638,-152.1638,12.4000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=7 < 20"
2,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=80,bb_period=30,bb_std=2.5)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,59.8304,304.9765,855644824.2233,7.9216,0.5030,11,0.8182,16.2018,805.7587,792.1587,13.6000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,174.4710,0.0000,0.0000,4.2071,0.0000,5,1.0000,0.0000,425.1088,420.7088,4.4000,2.9161,0,1,"IS trades=11 < 20"
3,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=80,bb_period=30,bb_std=2.5)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,102.9623,0.0000,0.0000,2.1201,0.0000,6,1.0000,0.0000,220.4134,212.0134,8.4000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,193.7711,0.0000,0.0000,2.6941,0.0000,4,1.0000,0.0000,275.4121,269.4121,6.0000,1.8820,0,1,"IS trades=6 < 20"
4,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=80,bb_period=30,bb_std=2.5)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,55.4180,293.0640,301782.5778,3.0754,0.1467,11,0.9091,23.3199,319.5448,307.5448,12.0000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=11 < 20"
0,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=20,bb_std=2)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,99.6440,0.0000,0.0000,7.9541,0.0000,12,1.0000,0.0000,809.4139,795.4139,14.0000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=12 < 20"
1,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=20,bb_std=2)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-23.1889,-22.7714,-13.0963,-5.0733,7.6356,10,0.4000,0.3709,-491.3339,-507.3339,16.0000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=10 < 20"
2,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=20,bb_std=2)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,75.1051,1024.3084,4647886200.2759,12.3630,0.1861,16,0.8750,65.4949,1248.7032,1236.3032,12.4000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,160.1449,0.0000,0.0000,3.8328,0.0000,4,1.0000,0.0000,387.6835,383.2835,4.4000,2.1323,0,1,"IS trades=16 < 20"
3,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=20,bb_std=2)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,77.5832,0.0000,0.0000,4.8935,0.0000,13,1.0000,0.0000,504.9494,489.3494,15.6000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,1004.6652,0.0000,0.0000,1.7276,0.0000,2,1.0000,0.0000,179.5577,172.7578,6.8000,12.9495,0,1,"IS trades=13 < 20"
4,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=20,bb_std=2)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,85.2720,0.0000,0.0000,6.9818,0.0000,13,1.0000,0.0000,716.1798,698.1798,18.0000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=13 < 20"
