sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown_pct,win_rate,profit_factor,total_trades,parameters,plateau_ratio,avg_neighbor_sharpe,neighbor_count,composite_score,cc_sharpe,cc_calmar,cc_profit_factor,cc_plateau,cc_trades,cc_cost_stress,cc_win_rate,cc_dd_penalty,wfo_pass_rate,wfo_avg_test_sharpe
-6.9361,-6.3559,nan,-40601.6799,406.9392,0.0000,0.0000,109,"keltner_breakout(ema=60,atr=20,atr_mult=3,atr_pct_min=0.005)",0.0000,-5.8002,8,-3.6573,0.0000,0.0000,0.0000,0.0000,0.0621,0.0000,0.0000,3.7194,-1.0000,0.0000
-6.9361,-6.3559,nan,-40601.6799,406.9392,0.0000,0.0000,109,"keltner_breakout(ema=60,atr=20,atr_mult=3,atr_pct_min=0)",0.0000,-5.6379,7,-3.6573,0.0000,0.0000,0.0000,0.0000,0.0621,0.0000,0.0000,3.7194,-1.0000,0.0000
-3.8181,-3.7122,nan,-40694.1367,407.8001,0.0106,0.0002,94,"keltner_breakout(ema=60,atr=10,atr_mult=3,atr_pct_min=0)",0.0000,-5.9070,6,-3.6724,0.0000,0.0000,0.0000,0.0000,0.0556,0.0000,0.0000,3.7280,-1.0000,0.0000
-3.8181,-3.7122,nan,-40694.1367,407.8001,0.0106,0.0002,94,"keltner_breakout(ema=60,atr=10,atr_mult=3,atr_pct_min=0.008)",0.0000,-5.9070,6,-3.6724,0.0000,0.0000,0.0000,0.0000,0.0556,0.0000,0.0000,3.7280,-1.0000,0.0000
-3.8181,-3.7122,nan,-40694.1367,407.8001,0.0106,0.0002,94,"keltner_breakout(ema=60,atr=10,atr_mult=3,atr_pct_min=0.005)",0.0000,-5.6086,7,-3.6724,0.0000,0.0000,0.0000,0.0000,0.0556,0.0000,0.0000,3.7280,-1.0000,0.0000
-4.1933,-4.0543,nan,-41023.8893,411.0510,0.0000,0.0000,91,"keltner_breakout(ema=80,atr=30,atr_mult=3.5,atr_pct_min=0)",0.0000,-6.1426,4,-3.7063,0.0000,0.0000,0.0000,0.0000,0.0542,0.0000,0.0000,3.7605,-1.0000,0.0000
-4.1933,-4.0543,nan,-41023.8893,411.0510,0.0000,0.0000,91,"keltner_breakout(ema=80,atr=30,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-5.7528,5,-3.7063,0.0000,0.0000,0.0000,0.0000,0.0542,0.0000,0.0000,3.7605,-1.0000,0.0000
-4.1933,-4.0543,nan,-41023.8893,411.0510,0.0000,0.0000,91,"keltner_breakout(ema=80,atr=30,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-6.1426,4,-3.7063,0.0000,0.0000,0.0000,0.0000,0.0542,0.0000,0.0000,3.7605,-1.0000,0.0000
-7.9257,-7.0911,nan,-41503.6220,415.8502,0.0000,0.0000,95,"keltner_breakout(ema=80,atr=20,atr_mult=3.5,atr_pct_min=0)",0.0000,-5.8573,5,-3.7525,0.0000,0.0000,0.0000,0.0000,0.0560,0.0000,0.0000,3.8085,-1.0000,0.0000
-7.9257,-7.0911,nan,-41503.6220,415.8502,0.0000,0.0000,95,"keltner_breakout(ema=80,atr=20,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-6.2021,6,-3.7525,0.0000,0.0000,0.0000,0.0000,0.0560,0.0000,0.0000,3.8085,-1.0000,0.0000
-7.9257,-7.0911,nan,-41503.6220,415.8502,0.0000,0.0000,95,"keltner_breakout(ema=80,atr=20,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-5.8573,5,-3.7525,0.0000,0.0000,0.0000,0.0000,0.0560,0.0000,0.0000,3.8085,-1.0000,0.0000
-5.9309,-5.5558,nan,-43758.9152,438.7962,0.0068,0.0001,147,"keltner_breakout(ema=50,atr=30,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-6.4931,6,-3.9627,0.0000,0.0000,0.0000,0.0000,0.0753,0.0000,0.0000,4.0380,-1.0000,0.0000
-5.9309,-5.5558,nan,-43758.9152,438.7962,0.0068,0.0001,147,"keltner_breakout(ema=50,atr=30,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-6.4128,7,-3.9627,0.0000,0.0000,0.0000,0.0000,0.0753,0.0000,0.0000,4.0380,-1.0000,0.0000
-5.9309,-5.5558,nan,-43758.9152,438.7962,0.0068,0.0001,147,"keltner_breakout(ema=50,atr=30,atr_mult=2.5,atr_pct_min=0)",0.0000,-6.4931,6,-3.9627,0.0000,0.0000,0.0000,0.0000,0.0753,0.0000,0.0000,4.0380,-1.0000,0.0000
-7.4256,-6.7261,nan,-45679.1225,457.9179,0.0000,0.0000,134,"keltner_breakout(ema=60,atr=30,atr_mult=2.8,atr_pct_min=0)",0.0000,-6.6010,6,-4.1579,0.0000,0.0000,0.0000,0.0000,0.0713,0.0000,0.0000,4.2292,-1.0000,0.0000
-7.4256,-6.7261,nan,-45679.1225,457.9179,0.0000,0.0000,134,"keltner_breakout(ema=60,atr=30,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-6.7188,7,-4.1579,0.0000,0.0000,0.0000,0.0000,0.0713,0.0000,0.0000,4.2292,-1.0000,0.0000
-7.4256,-6.7261,nan,-45679.1225,457.9179,0.0000,0.0000,134,"keltner_breakout(ema=60,atr=30,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-6.6010,6,-4.1579,0.0000,0.0000,0.0000,0.0000,0.0713,0.0000,0.0000,4.2292,-1.0000,0.0000
-7.5536,-6.8208,nan,-47330.9415,474.5467,0.0068,0.0004,148,"keltner_breakout(ema=50,atr=20,atr_mult=2.5,atr_pct_min=0)",0.0000,-5.3491,7,-4.3199,0.0000,0.0000,0.0000,0.0000,0.0756,0.0000,0.0000,4.3955,-1.0000,0.0000
-7.5536,-6.8208,nan,-47330.9415,474.5467,0.0068,0.0004,148,"keltner_breakout(ema=50,atr=20,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-5.6246,8,-4.3199,0.0000,0.0000,0.0000,0.0000,0.0756,0.0000,0.0000,4.3955,-1.0000,0.0000
-7.5536,-6.8208,nan,-47330.9415,474.5467,0.0068,0.0004,148,"keltner_breakout(ema=50,atr=20,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-5.3491,7,-4.3199,0.0000,0.0000,0.0000,0.0000,0.0756,0.0000,0.0000,4.3955,-1.0000,0.0000
-5.4062,-5.1176,nan,-47461.7268,475.7911,0.0000,0.0000,142,"keltner_breakout(ema=60,atr=20,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-5.6691,8,-4.3341,0.0000,0.0000,0.0000,0.0000,0.0738,0.0000,0.0000,4.4079,-1.0000,0.0000
-5.4062,-5.1176,nan,-47461.7268,475.7911,0.0000,0.0000,142,"keltner_breakout(ema=60,atr=20,atr_mult=2.8,atr_pct_min=0)",0.0000,-5.7066,7,-4.3341,0.0000,0.0000,0.0000,0.0000,0.0738,0.0000,0.0000,4.4079,-1.0000,0.0000
-5.4062,-5.1176,nan,-47461.7268,475.7911,0.0000,0.0000,142,"keltner_breakout(ema=60,atr=20,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-5.7066,7,-4.3341,0.0000,0.0000,0.0000,0.0000,0.0738,0.0000,0.0000,4.4079,-1.0000,0.0000
-6.6646,-6.1450,nan,-47777.2595,478.9077,0.0076,0.0001,132,"keltner_breakout(ema=60,atr=14,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-5.2553,8,-4.3684,0.0000,0.0000,0.0000,0.0000,0.0706,0.0000,0.0000,4.4391,-1.0000,0.0000
-6.6646,-6.1450,nan,-47777.2595,478.9077,0.0076,0.0001,132,"keltner_breakout(ema=60,atr=14,atr_mult=2.8,atr_pct_min=0)",0.0000,-5.0540,7,-4.3684,0.0000,0.0000,0.0000,0.0000,0.0706,0.0000,0.0000,4.4391,-1.0000,0.0000
-6.6646,-6.1450,nan,-47777.2595,478.9077,0.0076,0.0001,132,"keltner_breakout(ema=60,atr=14,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-5.0540,7,-4.3684,0.0000,0.0000,0.0000,0.0000,0.0706,0.0000,0.0000,4.4391,-1.0000,0.0000
-5.1833,-4.9273,nan,-47943.3925,480.5377,0.0079,0.0002,127,"keltner_breakout(ema=60,atr=10,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-5.1126,6,-4.3864,0.0000,0.0000,0.0000,0.0000,0.0689,0.0000,0.0000,4.4554,-1.0000,0.0000
-5.1833,-4.9273,nan,-47943.3925,480.5377,0.0079,0.0002,127,"keltner_breakout(ema=60,atr=10,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-5.1227,7,-4.3864,0.0000,0.0000,0.0000,0.0000,0.0689,0.0000,0.0000,4.4554,-1.0000,0.0000
-5.1833,-4.9273,nan,-47943.3925,480.5377,0.0079,0.0002,127,"keltner_breakout(ema=60,atr=10,atr_mult=2.8,atr_pct_min=0)",0.0000,-5.1126,6,-4.3864,0.0000,0.0000,0.0000,0.0000,0.0689,0.0000,0.0000,4.4554,-1.0000,0.0000
-4.3626,-4.2067,nan,-48827.3086,489.5004,0.0141,0.0011,142,"keltner_breakout(ema=50,atr=14,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-4.8579,7,-4.4712,0.0000,0.0000,0.0000,0.0000,0.0738,0.0000,0.0000,4.5450,-1.0000,0.0000
-4.3626,-4.2067,nan,-48827.3086,489.5004,0.0141,0.0011,142,"keltner_breakout(ema=50,atr=14,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-4.7960,8,-4.4712,0.0000,0.0000,0.0000,0.0000,0.0738,0.0000,0.0000,4.5450,-1.0000,0.0000
-4.3626,-4.2067,nan,-48827.3086,489.5004,0.0141,0.0011,142,"keltner_breakout(ema=50,atr=14,atr_mult=2.5,atr_pct_min=0)",0.0000,-4.8579,7,-4.4712,0.0000,0.0000,0.0000,0.0000,0.0738,0.0000,0.0000,4.5450,-1.0000,0.0000
-7.2124,-6.5664,nan,-49571.2696,496.8070,0.0000,0.0000,130,"keltner_breakout(ema=80,atr=30,atr_mult=3.2,atr_pct_min=0)",0.0000,-5.0063,5,-4.5481,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0000,4.6181,-1.0000,0.0000
-7.2124,-6.5664,nan,-49571.2696,496.8070,0.0000,0.0000,130,"keltner_breakout(ema=80,atr=30,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-5.3740,6,-4.5481,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0000,4.6181,-1.0000,0.0000
-7.2124,-6.5664,nan,-49571.2696,496.8070,0.0000,0.0000,130,"keltner_breakout(ema=80,atr=30,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-5.0063,5,-4.5481,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0000,4.6181,-1.0000,0.0000
-4.6119,-4.4288,nan,-49653.5242,497.7259,0.0144,0.0011,139,"keltner_breakout(ema=50,atr=10,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-4.8608,6,-4.5544,0.0000,0.0000,0.0000,0.0000,0.0729,0.0000,0.0000,4.6273,-1.0000,0.0000
-4.6119,-4.4288,nan,-49653.5242,497.7259,0.0144,0.0011,139,"keltner_breakout(ema=50,atr=10,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-4.8253,7,-4.5544,0.0000,0.0000,0.0000,0.0000,0.0729,0.0000,0.0000,4.6273,-1.0000,0.0000
-4.6119,-4.4288,nan,-49653.5242,497.7259,0.0144,0.0011,139,"keltner_breakout(ema=50,atr=10,atr_mult=2.5,atr_pct_min=0)",0.0000,-4.8608,6,-4.5544,0.0000,0.0000,0.0000,0.0000,0.0729,0.0000,0.0000,4.6273,-1.0000,0.0000
-5.5212,-5.2148,nan,-51066.3074,511.7553,0.0000,0.0000,129,"keltner_breakout(ema=80,atr=20,atr_mult=3.2,atr_pct_min=0)",0.0000,-6.4371,6,-4.6979,0.0000,0.0000,0.0000,0.0000,0.0696,0.0000,0.0000,4.7676,-1.0000,0.0000
-5.5212,-5.2148,nan,-51066.3074,511.7553,0.0000,0.0000,129,"keltner_breakout(ema=80,atr=20,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-6.3063,7,-4.6979,0.0000,0.0000,0.0000,0.0000,0.0696,0.0000,0.0000,4.7676,-1.0000,0.0000
-5.5212,-5.2148,nan,-51066.3074,511.7553,0.0000,0.0000,129,"keltner_breakout(ema=80,atr=20,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-6.4371,6,-4.6979,0.0000,0.0000,0.0000,0.0000,0.0696,0.0000,0.0000,4.7676,-1.0000,0.0000
-2.9037,-2.8563,nan,-51723.7973,518.8369,0.0199,0.0023,201,"keltner_breakout(ema=40,atr=30,atr_mult=2,atr_pct_min=0.008)",0.0000,-5.7394,5,-4.7512,0.0000,0.0000,0.0000,0.0000,0.0872,0.0000,0.0000,4.8384,-1.0000,0.0000
-2.9037,-2.8563,nan,-51723.7973,518.8369,0.0199,0.0023,201,"keltner_breakout(ema=40,atr=30,atr_mult=2,atr_pct_min=0.005)",0.0000,-5.2667,6,-4.7512,0.0000,0.0000,0.0000,0.0000,0.0872,0.0000,0.0000,4.8384,-1.0000,0.0000
-2.9037,-2.8563,nan,-51723.7973,518.8369,0.0199,0.0023,201,"keltner_breakout(ema=40,atr=30,atr_mult=2,atr_pct_min=0)",0.0000,-5.7394,5,-4.7512,0.0000,0.0000,0.0000,0.0000,0.0872,0.0000,0.0000,4.8384,-1.0000,0.0000
-7.7593,-6.9711,nan,-51890.7914,519.9475,0.0000,0.0000,122,"keltner_breakout(ema=80,atr=14,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-6.1905,6,-4.7823,0.0000,0.0000,0.0000,0.0000,0.0671,0.0000,0.0000,4.8495,-1.0000,0.0000
-7.7593,-6.9711,nan,-51890.7914,519.9475,0.0000,0.0000,122,"keltner_breakout(ema=80,atr=14,atr_mult=3.2,atr_pct_min=0)",0.0000,-6.1905,6,-4.7823,0.0000,0.0000,0.0000,0.0000,0.0671,0.0000,0.0000,4.8495,-1.0000,0.0000
-7.7593,-6.9711,nan,-51890.7914,519.9475,0.0000,0.0000,122,"keltner_breakout(ema=80,atr=14,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-6.4147,7,-4.7823,0.0000,0.0000,0.0000,0.0000,0.0671,0.0000,0.0000,4.8495,-1.0000,0.0000
-6.1026,-5.6964,nan,-53543.7138,537.0913,0.0191,0.0025,209,"keltner_breakout(ema=40,atr=20,atr_mult=2,atr_pct_min=0)",0.0000,-4.1109,6,-4.9325,0.0000,0.0000,0.0000,0.0000,0.0884,0.0000,0.0000,5.0209,-1.0000,0.0000
-6.1026,-5.6964,nan,-53543.7138,537.0913,0.0191,0.0025,209,"keltner_breakout(ema=40,atr=20,atr_mult=2,atr_pct_min=0.008)",0.0000,-4.1109,6,-4.9325,0.0000,0.0000,0.0000,0.0000,0.0884,0.0000,0.0000,5.0209,-1.0000,0.0000
-6.1026,-5.6964,nan,-53543.7138,537.0913,0.0191,0.0025,209,"keltner_breakout(ema=40,atr=20,atr_mult=2,atr_pct_min=0.005)",0.0000,-4.3954,7,-4.9325,0.0000,0.0000,0.0000,0.0000,0.0884,0.0000,0.0000,5.0209,-1.0000,0.0000
-6.3933,-5.9304,nan,-53644.4102,537.8747,0.0058,0.0002,173,"keltner_breakout(ema=60,atr=30,atr_mult=2.5,atr_pct_min=0)",0.0000,-6.5952,6,-4.9469,0.0000,0.0000,0.0000,0.0000,0.0819,0.0000,0.0000,5.0287,-1.0000,0.0000
-6.3933,-5.9304,nan,-53644.4102,537.8747,0.0058,0.0002,173,"keltner_breakout(ema=60,atr=30,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-6.5952,6,-4.9469,0.0000,0.0000,0.0000,0.0000,0.0819,0.0000,0.0000,5.0287,-1.0000,0.0000
-6.3933,-5.9304,nan,-53644.4102,537.8747,0.0058,0.0002,173,"keltner_breakout(ema=60,atr=30,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-6.5663,7,-4.9469,0.0000,0.0000,0.0000,0.0000,0.0819,0.0000,0.0000,5.0287,-1.0000,0.0000
-6.3810,-5.9206,nan,-54149.2478,542.5731,0.0000,0.0000,128,"keltner_breakout(ema=80,atr=10,atr_mult=3.2,atr_pct_min=0)",0.0000,-6.6082,5,-5.0065,0.0000,0.0000,0.0000,0.0000,0.0693,0.0000,0.0000,5.0757,-1.0000,0.0000
-6.3810,-5.9206,nan,-54149.2478,542.5731,0.0000,0.0000,128,"keltner_breakout(ema=80,atr=10,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-6.5704,6,-5.0065,0.0000,0.0000,0.0000,0.0000,0.0693,0.0000,0.0000,5.0757,-1.0000,0.0000
-6.3810,-5.9206,nan,-54149.2478,542.5731,0.0000,0.0000,128,"keltner_breakout(ema=80,atr=10,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-6.6082,5,-5.0065,0.0000,0.0000,0.0000,0.0000,0.0693,0.0000,0.0000,5.0757,-1.0000,0.0000
-3.5517,-3.4660,nan,-54649.4774,547.7854,0.0000,0.0000,159,"keltner_breakout(ema=80,atr=30,atr_mult=3,atr_pct_min=0.008)",0.0000,-5.4788,5,-5.0493,0.0000,0.0000,0.0000,0.0000,0.0786,0.0000,0.0000,5.1279,-1.0000,0.0000
-3.5517,-3.4660,nan,-54649.4774,547.7854,0.0000,0.0000,159,"keltner_breakout(ema=80,atr=30,atr_mult=3,atr_pct_min=0)",0.0000,-5.4788,5,-5.0493,0.0000,0.0000,0.0000,0.0000,0.0786,0.0000,0.0000,5.1279,-1.0000,0.0000
-3.5517,-3.4660,nan,-54649.4774,547.7854,0.0000,0.0000,159,"keltner_breakout(ema=80,atr=30,atr_mult=3,atr_pct_min=0.005)",0.0000,-5.1576,6,-5.0493,0.0000,0.0000,0.0000,0.0000,0.0786,0.0000,0.0000,5.1279,-1.0000,0.0000
-4.7407,-4.5427,nan,-56460.8207,566.3461,0.0231,0.0043,216,"keltner_breakout(ema=40,atr=14,atr_mult=2,atr_pct_min=0)",0.0000,-5.1722,6,-5.2241,0.0000,0.0000,0.0000,0.0000,0.0894,0.0000,0.0000,5.3135,-1.0000,0.0000
-4.7407,-4.5427,nan,-56460.8207,566.3461,0.0231,0.0043,216,"keltner_breakout(ema=40,atr=14,atr_mult=2,atr_pct_min=0.005)",0.0000,-5.1105,7,-5.2241,0.0000,0.0000,0.0000,0.0000,0.0894,0.0000,0.0000,5.3135,-1.0000,0.0000
-4.7407,-4.5427,nan,-56460.8207,566.3461,0.0231,0.0043,216,"keltner_breakout(ema=40,atr=14,atr_mult=2,atr_pct_min=0.008)",0.0000,-5.1722,6,-5.2241,0.0000,0.0000,0.0000,0.0000,0.0894,0.0000,0.0000,5.3135,-1.0000,0.0000
-7.3860,-6.6966,nan,-57121.1048,572.7195,0.0110,0.0004,182,"keltner_breakout(ema=60,atr=20,atr_mult=2.5,atr_pct_min=0)",0.0000,-5.7846,7,-5.2934,0.0000,0.0000,0.0000,0.0000,0.0838,0.0000,0.0000,5.3772,-1.0000,0.0000
-7.3860,-6.6966,nan,-57121.1048,572.7195,0.0110,0.0004,182,"keltner_breakout(ema=60,atr=20,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-5.9847,8,-5.2934,0.0000,0.0000,0.0000,0.0000,0.0838,0.0000,0.0000,5.3772,-1.0000,0.0000
-7.3860,-6.6966,nan,-57121.1048,572.7195,0.0110,0.0004,182,"keltner_breakout(ema=60,atr=20,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-5.7846,7,-5.2934,0.0000,0.0000,0.0000,0.0000,0.0838,0.0000,0.0000,5.3772,-1.0000,0.0000
-2.7797,-2.7381,nan,-58463.0177,586.0880,0.0174,0.0010,172,"keltner_breakout(ema=60,atr=14,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-5.3515,8,-5.4292,0.0000,0.0000,0.0000,0.0000,0.0817,0.0000,0.0000,5.5109,-1.0000,0.0000
-2.7797,-2.7381,nan,-58463.0177,586.0880,0.0174,0.0010,172,"keltner_breakout(ema=60,atr=14,atr_mult=2.5,atr_pct_min=0)",0.0000,-5.7189,7,-5.4292,0.0000,0.0000,0.0000,0.0000,0.0817,0.0000,0.0000,5.5109,-1.0000,0.0000
-2.7797,-2.7381,nan,-58463.0177,586.0880,0.0174,0.0010,172,"keltner_breakout(ema=60,atr=14,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-5.7189,7,-5.4292,0.0000,0.0000,0.0000,0.0000,0.0817,0.0000,0.0000,5.5109,-1.0000,0.0000
-2.7540,-2.7135,nan,-58557.4655,586.8889,0.0000,0.0000,160,"keltner_breakout(ema=80,atr=20,atr_mult=3,atr_pct_min=0)",0.0000,-4.3733,6,-5.4401,0.0000,0.0000,0.0000,0.0000,0.0788,0.0000,0.0000,5.5189,-1.0000,0.0000
-2.7540,-2.7135,nan,-58557.4655,586.8889,0.0000,0.0000,160,"keltner_breakout(ema=80,atr=20,atr_mult=3,atr_pct_min=0.005)",0.0000,-4.1420,7,-5.4401,0.0000,0.0000,0.0000,0.0000,0.0788,0.0000,0.0000,5.5189,-1.0000,0.0000
-2.7540,-2.7135,nan,-58557.4655,586.8889,0.0000,0.0000,160,"keltner_breakout(ema=80,atr=20,atr_mult=3,atr_pct_min=0.008)",0.0000,-4.3733,6,-5.4401,0.0000,0.0000,0.0000,0.0000,0.0788,0.0000,0.0000,5.5189,-1.0000,0.0000
-4.8499,-4.6385,nan,-60155.3893,603.3545,0.0311,0.0048,225,"keltner_breakout(ema=40,atr=10,atr_mult=2,atr_pct_min=0)",0.0000,-5.5319,5,-5.5930,0.0000,0.0000,0.0000,0.0000,0.0905,0.0000,0.0000,5.6835,-1.0000,0.0000
-4.8499,-4.6385,nan,-60155.3893,603.3545,0.0311,0.0048,225,"keltner_breakout(ema=40,atr=10,atr_mult=2,atr_pct_min=0.005)",0.0000,-5.4182,6,-5.5930,0.0000,0.0000,0.0000,0.0000,0.0905,0.0000,0.0000,5.6835,-1.0000,0.0000
-4.8499,-4.6385,nan,-60155.3893,603.3545,0.0311,0.0048,225,"keltner_breakout(ema=40,atr=10,atr_mult=2,atr_pct_min=0.008)",0.0000,-5.5319,5,-5.5930,0.0000,0.0000,0.0000,0.0000,0.0905,0.0000,0.0000,5.6835,-1.0000,0.0000
-5.5842,-5.2678,nan,-61449.2515,615.9623,0.0173,0.0012,173,"keltner_breakout(ema=60,atr=10,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-4.6043,6,-5.7277,0.0000,0.0000,0.0000,0.0000,0.0819,0.0000,0.0000,5.8096,-1.0000,0.0000
-5.5842,-5.2678,nan,-61449.2515,615.9623,0.0173,0.0012,173,"keltner_breakout(ema=60,atr=10,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-4.7443,7,-5.7277,0.0000,0.0000,0.0000,0.0000,0.0819,0.0000,0.0000,5.8096,-1.0000,0.0000
-5.5842,-5.2678,nan,-61449.2515,615.9623,0.0173,0.0012,173,"keltner_breakout(ema=60,atr=10,atr_mult=2.5,atr_pct_min=0)",0.0000,-4.6043,6,-5.7277,0.0000,0.0000,0.0000,0.0000,0.0819,0.0000,0.0000,5.8096,-1.0000,0.0000
-4.7627,-4.5618,nan,-62310.0473,624.4217,0.0000,0.0000,162,"keltner_breakout(ema=80,atr=14,atr_mult=3,atr_pct_min=0.005)",0.0000,-5.3779,7,-5.8149,0.0000,0.0000,0.0000,0.0000,0.0793,0.0000,0.0000,5.8942,-1.0000,0.0000
-4.7627,-4.5618,nan,-62310.0473,624.4217,0.0000,0.0000,162,"keltner_breakout(ema=80,atr=14,atr_mult=3,atr_pct_min=0)",0.0000,-5.4804,6,-5.8149,0.0000,0.0000,0.0000,0.0000,0.0793,0.0000,0.0000,5.8942,-1.0000,0.0000
-4.7627,-4.5618,nan,-62310.0473,624.4217,0.0000,0.0000,162,"keltner_breakout(ema=80,atr=14,atr_mult=3,atr_pct_min=0.008)",0.0000,-5.4804,6,-5.8149,0.0000,0.0000,0.0000,0.0000,0.0793,0.0000,0.0000,5.8942,-1.0000,0.0000
-7.0275,-6.4260,nan,-63990.7995,641.4440,0.0000,0.0000,192,"keltner_breakout(ema=80,atr=30,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-5.7004,5,-5.9788,0.0000,0.0000,0.0000,0.0000,0.0856,0.0000,0.0000,6.0644,-1.0000,0.0000
-7.0275,-6.4260,nan,-63990.7995,641.4440,0.0000,0.0000,192,"keltner_breakout(ema=80,atr=30,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-5.9216,6,-5.9788,0.0000,0.0000,0.0000,0.0000,0.0856,0.0000,0.0000,6.0644,-1.0000,0.0000
-7.0275,-6.4260,nan,-63990.7995,641.4440,0.0000,0.0000,192,"keltner_breakout(ema=80,atr=30,atr_mult=2.8,atr_pct_min=0)",0.0000,-5.7004,5,-5.9788,0.0000,0.0000,0.0000,0.0000,0.0856,0.0000,0.0000,6.0644,-1.0000,0.0000
-7.4275,-6.7276,nan,-64458.7324,646.4932,0.0083,0.0005,241,"keltner_breakout(ema=50,atr=30,atr_mult=2,atr_pct_min=0.005)",0.0000,-5.0472,6,-6.0227,0.0000,0.0000,0.0000,0.0000,0.0923,0.0000,0.0000,6.1149,-1.0000,0.0000
-7.4275,-6.7276,nan,-64458.7324,646.4932,0.0083,0.0005,241,"keltner_breakout(ema=50,atr=30,atr_mult=2,atr_pct_min=0.008)",0.0000,-4.5711,5,-6.0227,0.0000,0.0000,0.0000,0.0000,0.0923,0.0000,0.0000,6.1149,-1.0000,0.0000
-7.4275,-6.7276,nan,-64458.7324,646.4932,0.0083,0.0005,241,"keltner_breakout(ema=50,atr=30,atr_mult=2,atr_pct_min=0)",0.0000,-4.5711,5,-6.0227,0.0000,0.0000,0.0000,0.0000,0.0923,0.0000,0.0000,6.1149,-1.0000,0.0000
-7.6028,-6.8570,nan,-65950.9167,660.8610,0.0000,0.0000,169,"keltner_breakout(ema=80,atr=10,atr_mult=3,atr_pct_min=0.005)",0.0000,-6.1817,6,-6.1776,0.0000,0.0000,0.0000,0.0000,0.0810,0.0000,0.0000,6.2586,-1.0000,0.0000
-7.6028,-6.8570,nan,-65950.9167,660.8610,0.0000,0.0000,169,"keltner_breakout(ema=80,atr=10,atr_mult=3,atr_pct_min=0)",0.0000,-5.8975,5,-6.1776,0.0000,0.0000,0.0000,0.0000,0.0810,0.0000,0.0000,6.2586,-1.0000,0.0000
-7.6028,-6.8570,nan,-65950.9167,660.8610,0.0000,0.0000,169,"keltner_breakout(ema=80,atr=10,atr_mult=3,atr_pct_min=0.008)",0.0000,-5.8975,5,-6.1776,0.0000,0.0000,0.0000,0.0000,0.0810,0.0000,0.0000,6.2586,-1.0000,0.0000
-2.1742,-2.1542,nan,-70403.8505,707.3370,0.1270,0.0377,512,"dual_momentum(lookback=20,mom_threshold=0.05,smooth=1)",0.0000,-3.4570,3,-6.6236,0.0000,0.0000,0.0000,0.0000,0.0998,0.0000,0.0000,6.7234,-1.0000,0.0000
-1.9414,-1.9270,nan,-71078.1288,712.8176,0.0118,0.0010,254,"keltner_breakout(ema=50,atr=20,atr_mult=2,atr_pct_min=0.008)",0.0000,-6.0968,6,-6.6847,0.0000,0.0000,0.0000,0.0000,0.0935,0.0000,0.0000,6.7782,-1.0000,0.0000
-1.9414,-1.9270,nan,-71078.1288,712.8176,0.0118,0.0010,254,"keltner_breakout(ema=50,atr=20,atr_mult=2,atr_pct_min=0)",0.0000,-6.0968,6,-6.6847,0.0000,0.0000,0.0000,0.0000,0.0935,0.0000,0.0000,6.7782,-1.0000,0.0000
