timeframe,date_from,date_to,bars_count,price_start,price_end,sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown_pct,win_rate,profit_factor,total_trades,exit_mode,parameters,plateau_ratio,avg_neighbor_sharpe,neighbor_count,composite_score,cc_sharpe,cc_calmar,cc_profit_factor,cc_plateau,cc_trades,cc_cost_stress,cc_win_rate,cc_dd_penalty,wfo_pass_rate,wfo_avg_test_sharpe
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.7619,1.1816,0.4482,1575.6947,13.3747,0.4629,1.1840,499,signal_cross,"macd(fast=16,slow=34,signal=7,trend=0)",1.0000,1.5859,4,0.3705,0.0622,0.0090,0.0183,0.1500,0.0997,0.0188,0.0125,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,1.4226,2.6017,1.8614,1108.9348,21.7393,0.5000,1.2627,74,trend_flip,"supertrend(atr_period=20,atr_mult=4,adx_min=25)",0.6667,2.4057,3,0.3697,0.1104,0.0368,0.0260,0.1000,0.0457,0.0341,0.0167,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.7569,1.1755,0.4033,1477.8911,15.4045,0.4585,1.1816,458,signal_cross,"macd(fast=16,slow=34,signal=9,trend=0)",1.0000,1.4433,5,0.3682,0.0618,0.0081,0.0181,0.1500,0.0996,0.0187,0.0121,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.6979,1.5198,1.5191,664.8893,3.8182,0.3678,1.1937,242,trend_flip,"supertrend(atr_period=7,atr_mult=3,adx_min=0)",1.0000,1.8235,4,0.3682,0.0571,0.0301,0.0193,0.1500,0.0924,0.0173,0.0020,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-6.8694,-6.3050,nan,52884.6507,18.5605,0.7557,4.0006,794,bb_mean_revert,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=20,bb_std=2)",0.5000,-1.4652,8,0.3647,0.0000,0.0000,0.1446,0.0750,0.1000,0.0000,0.0451,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.7346,1.1277,0.4054,1428.3928,14.8693,0.4449,1.1785,454,signal_cross,"macd(fast=16,slow=21,signal=12,trend=0)",1.0000,1.5882,4,0.3641,0.0600,0.0081,0.0178,0.1500,0.0995,0.0182,0.0105,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.6581,-3.5661,nan,57753.0245,24.8420,0.7490,4.3727,255,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=80,bb_period=20,bb_std=1.5)",0.5000,0.5708,6,0.3596,0.0000,0.0000,0.1467,0.0750,0.0935,0.0000,0.0443,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.8657,-2.8265,nan,118448.1961,12.5465,0.7266,6.3728,512,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=30,bb_std=1.5)",0.4286,0.8755,7,0.3557,0.0000,0.0000,0.1498,0.0643,0.0998,0.0000,0.0418,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.9068,1.9404,1.8900,725.5556,5.7457,0.3871,1.2524,155,trend_flip,"supertrend(atr_period=14,atr_mult=4,adx_min=0)",0.7500,1.5247,4,0.3521,0.0733,0.0374,0.0250,0.1125,0.0775,0.0223,0.0041,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.0368,-2.9827,nan,21674.8817,38.6078,0.6287,2.3894,272,bb_reverse,"bollinger_breakout(bb_period=50,bb_std=2,vol_mult=0)",1.0000,2.4137,4,0.3490,0.0000,0.0000,0.1093,0.1500,0.0948,0.0000,0.0310,0.0361,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.8065,-1.7952,nan,101634.7972,13.2760,0.7527,5.6419,469,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=15,bb_std=1.5)",0.3333,-0.5915,6,0.3437,0.0000,0.0000,0.1494,0.0500,0.0996,0.0000,0.0447,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.5430,-2.5371,nan,208578.5646,10.8323,0.7715,7.1869,897,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=30,bb_std=1.5)",0.2857,-0.3750,7,0.3396,0.0000,0.0000,0.1499,0.0429,0.1000,0.0000,0.0468,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,3.0984,6.3532,4.5486,7351.3328,53.0733,0.5179,1.3479,112,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=20,rsi_high=70,bb_period=15,bb_std=1.5)",0.4000,-0.3432,5,0.3393,0.1938,0.0852,0.0342,0.0600,0.0633,0.0650,0.0187,0.1807,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.0058,-2.9598,nan,95407.6046,32.4400,0.7565,3.7342,464,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=15,bb_std=1.5)",0.3333,-0.9141,6,0.3371,0.0000,0.0000,0.1424,0.0500,0.0996,0.0000,0.0452,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-7.4472,-6.7432,nan,196097.1633,7.7503,0.7455,6.5542,1108,bb_mean_revert,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=80,bb_period=20,bb_std=1.5)",0.2857,-2.7932,7,0.3366,0.0000,0.0000,0.1498,0.0429,0.1000,0.0000,0.0439,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.9605,-2.9133,nan,107873.5540,12.1451,0.7435,6.7928,464,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=15,bb_std=1.5)",0.2857,-0.6150,7,0.3360,0.0000,0.0000,0.1499,0.0429,0.0996,0.0000,0.0437,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.7714,1.4349,0.6482,2048.7270,31.3906,0.4635,1.1498,233,bb_reverse,"bollinger_breakout(bb_period=20,bb_std=2.5,vol_mult=1.5)",0.8000,3.3386,5,0.3339,0.0629,0.0129,0.0149,0.1200,0.0914,0.0191,0.0126,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.7280,1.4516,1.0104,701.7560,6.3737,0.3734,1.2034,233,trend_flip,"supertrend(atr_period=10,atr_mult=3,adx_min=0)",0.8000,1.5815,5,0.3319,0.0595,0.0201,0.0202,0.1200,0.0914,0.0180,0.0026,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,2.9174,5.8387,3.6264,7385.2058,53.3679,0.5078,1.3382,128,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=20,rsi_high=75,bb_period=30,bb_std=1.5)",0.5000,0.6928,6,0.3306,0.1874,0.0695,0.0333,0.0750,0.0693,0.0623,0.0175,0.1837,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.9352,-2.8922,nan,115950.4974,12.0748,0.7302,6.5125,504,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=20,bb_std=1.5)",0.2500,-1.6449,8,0.3293,0.0000,0.0000,0.1498,0.0375,0.0998,0.0000,0.0422,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.6081,-2.5736,nan,230047.9721,17.2283,0.7617,4.9352,1137,bb_mean_revert,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=80,bb_period=15,bb_std=1.5)",0.2000,-2.5908,5,0.3242,0.0000,0.0000,0.1484,0.0300,0.1000,0.0000,0.0457,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.5049,-3.4392,nan,133312.0733,13.0923,0.7768,6.4414,551,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=30,bb_std=1.5)",0.1667,-1.2168,6,0.3221,0.0000,0.0000,0.1498,0.0250,0.0999,0.0000,0.0474,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-6.7040,-6.1963,nan,33691.5021,37.5953,0.7287,3.0029,188,channel_break,"keltner_breakout(ema=10,atr=14,atr_mult=2,atr_pct_min=0)",0.6000,0.9433,5,0.3216,0.0000,0.0000,0.1306,0.0900,0.0849,0.0000,0.0421,0.0260,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.9336,1.3771,0.7921,1233.6183,32.5405,0.4538,1.1645,119,squeeze_release,"keltner_squeeze(ema=10,kelt_mult=1.5,bb=10,bb_std=1.5)",0.7500,1.2288,4,0.3206,0.0754,0.0158,0.0164,0.1125,0.0660,0.0229,0.0115,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.5984,-2.5643,nan,235105.6566,12.7190,0.7588,5.5429,1111,bb_mean_revert,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=80,bb_period=20,bb_std=1.5)",0.1667,-3.1943,6,0.3197,0.0000,0.0000,0.1493,0.0250,0.1000,0.0000,0.0454,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-4.2716,-4.1249,nan,199475.3777,9.5897,0.7387,5.4868,1129,bb_mean_revert,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=80,bb_period=15,bb_std=1.5)",0.1667,-3.0876,6,0.3174,0.0000,0.0000,0.1492,0.0250,0.1000,0.0000,0.0432,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.9142,4.2817,2.4834,18180.1936,37.3190,0.5685,1.7802,394,bb_reverse,"bollinger_breakout(bb_period=50,bb_std=1.5,vol_mult=0)",0.0000,-2.9121,3,0.3168,0.0739,0.0487,0.0717,0.0000,0.0990,0.0225,0.0243,0.0232,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-5.2359,-4.9726,nan,166015.6751,13.4774,0.7647,5.4856,799,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=15,bb_std=1.5)",0.1429,-2.5902,7,0.3167,0.0000,0.0000,0.1492,0.0214,0.1000,0.0000,0.0461,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-4.3399,-4.1907,nan,59768.0403,26.1607,0.7519,4.2399,270,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=80,bb_period=30,bb_std=1.5)",0.2000,-2.6156,5,0.3154,0.0000,0.0000,0.1461,0.0300,0.0947,0.0000,0.0447,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.1081,-3.0619,nan,112938.2286,12.5555,0.7416,5.8118,507,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=20,bb_std=1.5)",0.1429,-1.4003,7,0.3142,0.0000,0.0000,0.1495,0.0214,0.0998,0.0000,0.0435,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.9803,-3.8608,nan,183063.5819,11.0832,0.7512,5.7382,864,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=20,bb_std=1.5)",0.1250,-3.0738,8,0.3128,0.0000,0.0000,0.1495,0.0187,0.1000,0.0000,0.0446,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.8341,1.3902,0.5948,2342.9445,37.5282,0.4672,1.1738,244,bb_reverse,"bollinger_breakout(bb_period=30,bb_std=1.5,vol_mult=1.5)",0.7500,1.3532,4,0.3103,0.0678,0.0119,0.0173,0.1125,0.0926,0.0206,0.0130,0.0253,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.7477,0.9079,0.9959,352.9990,27.0939,0.5882,1.1140,34,squeeze_release,"keltner_squeeze(ema=30,kelt_mult=2,bb=10,bb_std=2)",1.0000,5.5503,6,0.3095,0.0610,0.0199,0.0114,0.1500,0.0223,0.0185,0.0265,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-4.9614,-4.7357,nan,134327.7462,13.0034,0.7422,3.8547,1404,bb_mean_revert,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=20,bb_std=1.5)",0.1429,-3.8770,7,0.3085,0.0000,0.0000,0.1435,0.0214,0.1000,0.0000,0.0436,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-6.7040,-6.1963,nan,33691.5021,37.5953,0.7287,3.0029,188,channel_break,"keltner_breakout(ema=10,atr=14,atr_mult=2,atr_pct_min=0.005)",0.5000,-0.3313,6,0.3066,0.0000,0.0000,0.1306,0.0750,0.0849,0.0000,0.0421,0.0260,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,1.0661,1.3997,1.5479,780.2225,31.2580,0.5652,1.1887,46,chandelier_trail,"trend_pullback(fast_ema=30,slow_ema=50,rsi_pullback=40,atr_pct_min=0.004)",0.6000,1.2673,5,0.3045,0.0853,0.0307,0.0188,0.0900,0.0297,0.0260,0.0239,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.6726,-1.6634,nan,62413.5934,35.1268,0.7045,3.4191,379,channel_break,"keltner_breakout(ema=20,atr=30,atr_mult=2.5,atr_pct_min=0)",0.1667,-1.8300,6,0.3004,0.0000,0.0000,0.1385,0.0250,0.0987,0.0000,0.0394,0.0013,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-6.0974,-5.6924,nan,120780.0874,14.1652,0.7067,3.2390,1449,bb_mean_revert,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=15,bb_std=1.5)",0.1667,-3.2751,6,0.3002,0.0000,0.0000,0.1356,0.0250,0.1000,0.0000,0.0396,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.6726,-1.6634,nan,62413.5934,35.1268,0.7045,3.4191,379,channel_break,"keltner_breakout(ema=20,atr=30,atr_mult=2.5,atr_pct_min=0.005)",0.1429,-1.8075,7,0.2968,0.0000,0.0000,0.1385,0.0214,0.0987,0.0000,0.0394,0.0013,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.4870,-2.4630,nan,96375.4678,35.9701,0.6804,3.3673,704,channel_break,"keltner_breakout(ema=20,atr=30,atr_mult=2,atr_pct_min=0)",0.2000,-0.4738,5,0.2947,0.0000,0.0000,0.1377,0.0300,0.1000,0.0000,0.0367,0.0097,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-6.7040,-6.1963,nan,31163.1011,40.0252,0.7213,2.8471,183,channel_break,"keltner_breakout(ema=10,atr=14,atr_mult=2,atr_pct_min=0.008)",0.6000,0.8266,5,0.2914,0.0000,0.0000,0.1264,0.0900,0.0840,0.0000,0.0413,0.0503,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.4870,-2.4630,nan,96375.4678,35.9701,0.6804,3.3673,704,channel_break,"keltner_breakout(ema=20,atr=30,atr_mult=2,atr_pct_min=0.005)",0.1667,-0.8093,6,0.2897,0.0000,0.0000,0.1377,0.0250,0.1000,0.0000,0.0367,0.0097,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,1.0661,1.3997,1.5479,780.2225,31.2580,0.5652,1.1887,46,chandelier_trail,"trend_pullback(fast_ema=30,slow_ema=50,rsi_pullback=40,atr_pct_min=0)",0.5000,0.5422,4,0.2895,0.0853,0.0307,0.0188,0.0750,0.0297,0.0260,0.0239,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.7174,-1.7077,nan,106924.6500,32.0999,0.7328,3.7882,509,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=30,bb_std=1.5)",0.0000,-3.1449,6,0.2852,0.0000,0.0000,0.1429,0.0000,0.0998,0.0000,0.0425,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.4782,0.8608,0.4359,514.7415,10.3610,0.4211,1.1343,228,trend_flip,"supertrend(atr_period=20,atr_mult=3,adx_min=0)",0.7500,1.8525,4,0.2848,0.0395,0.0087,0.0134,0.1125,0.0909,0.0119,0.0079,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.2547,-3.2026,nan,100780.1391,33.0078,0.7137,3.5998,503,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=20,bb_std=1.5)",0.0000,-3.0615,7,0.2811,0.0000,0.0000,0.1409,0.0000,0.0998,0.0000,0.0404,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.5350,0.8833,0.4911,301.8410,18.3712,0.3649,1.1008,74,ema_cross,"ema_crossover(fast=21,slow=144,adx_min=20)",1.0000,7.3065,5,0.2746,0.0441,0.0098,0.0101,0.1500,0.0457,0.0133,0.0017,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-4.3714,-4.2262,nan,40536.6749,42.6075,0.7206,2.7023,247,rsi_exit_zone,"rsi2(rsi_period=3,entry_low=15,entry_high=90,trend=50)",0.6000,1.3741,5,0.2699,0.0000,0.0000,0.1219,0.0900,0.0928,0.0000,0.0412,0.0761,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.3200,0.6200,0.2414,447.7551,10.6417,0.3821,1.1012,301,trend_flip,"supertrend(atr_period=10,atr_mult=2.5,adx_min=0)",0.8000,0.7504,5,0.2695,0.0266,0.0048,0.0101,0.1200,0.0964,0.0080,0.0036,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.4645,0.6591,0.3029,580.1874,26.3887,0.5200,1.0865,150,squeeze_release,"keltner_squeeze(ema=10,kelt_mult=2,bb=20,bb_std=1.5)",0.6667,0.3896,6,0.2597,0.0384,0.0061,0.0086,0.1000,0.0762,0.0116,0.0189,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.3280,0.6269,0.4609,310.2811,6.2556,0.3846,1.0887,195,trend_flip,"supertrend(atr_period=20,atr_mult=3.5,adx_min=0)",0.7500,2.0001,4,0.2560,0.0272,0.0092,0.0089,0.1125,0.0862,0.0082,0.0038,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.1639,-0.3299,-0.2316,-63.5348,7.5035,0.3683,0.9878,372,trend_flip,"supertrend(atr_period=7,atr_mult=2,adx_min=0)",1.0000,1.2033,3,0.2506,0.0000,0.0000,0.0000,0.1500,0.0986,0.0000,0.0020,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.1447,-1.4807,-0.5468,-1418.6285,33.2912,0.4507,0.8097,213,trend_flip,"supertrend(atr_period=20,atr_mult=2,adx_min=25)",1.0000,3.4983,3,0.2501,0.0000,0.0000,0.0000,0.1500,0.0890,0.0000,0.0112,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.3750,0.7061,0.4501,317.8618,9.9385,0.3841,1.0904,138,trend_flip,"supertrend(atr_period=7,atr_mult=4,adx_min=20)",0.7500,2.9164,4,0.2473,0.0311,0.0090,0.0090,0.1125,0.0726,0.0093,0.0038,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.3745,0.6567,0.2965,422.4717,11.6756,0.4217,1.1114,230,trend_flip,"supertrend(atr_period=14,atr_mult=3,adx_min=0)",0.6000,1.1430,5,0.2465,0.0311,0.0059,0.0111,0.0900,0.0911,0.0093,0.0080,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.6726,-1.6634,nan,53198.4084,40.8816,0.6856,3.0196,369,channel_break,"keltner_breakout(ema=20,atr=30,atr_mult=2.5,atr_pct_min=0.008)",0.1667,-1.9716,6,0.2330,0.0000,0.0000,0.1310,0.0250,0.0986,0.0000,0.0373,0.0588,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,1.2039,1.5318,1.1077,2387.2211,53.6242,0.5982,1.2815,112,squeeze_release,"keltner_squeeze(ema=10,kelt_mult=2.5,bb=20,bb_std=1.5)",1.0000,3.8588,5,0.2290,0.0953,0.0221,0.0278,0.1500,0.0633,0.0292,0.0276,0.1862,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.3059,-0.5566,-0.5127,-209.6312,9.9385,0.3571,0.9431,140,trend_flip,"supertrend(atr_period=7,atr_mult=4,adx_min=0)",1.0000,0.2701,3,0.2240,0.0000,0.0000,0.0000,0.1500,0.0732,0.0000,0.0008,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.3453,0.6652,0.4389,298.9184,8.3303,0.3885,1.0917,157,trend_flip,"supertrend(atr_period=10,atr_mult=4,adx_min=0)",0.5000,1.0551,4,0.2125,0.0287,0.0088,0.0092,0.0750,0.0781,0.0086,0.0043,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-6.3010,-5.8800,nan,37162.7782,42.2192,0.7071,2.8567,239,channel_break,"keltner_breakout(ema=20,atr=30,atr_mult=2.8,atr_pct_min=0)",0.1667,-1.9973,6,0.2113,0.0000,0.0000,0.1267,0.0250,0.0921,0.0000,0.0397,0.0722,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.3003,-0.5789,-0.3726,-199.2947,8.9275,0.3480,0.9616,296,trend_flip,"supertrend(atr_period=14,atr_mult=2,adx_min=0)",0.7500,0.7856,4,0.2087,0.0000,0.0000,0.0000,0.1125,0.0962,0.0000,0.0000,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-6.3010,-5.8800,nan,37162.7782,42.2192,0.7071,2.8567,239,channel_break,"keltner_breakout(ema=20,atr=30,atr_mult=2.8,atr_pct_min=0.005)",0.1429,-2.6121,7,0.2077,0.0000,0.0000,0.1267,0.0214,0.0921,0.0000,0.0397,0.0722,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.0604,-1.2675,-1.0172,-980.7775,32.9240,0.4776,0.7739,67,squeeze_release,"keltner_squeeze(ema=30,kelt_mult=2.5,bb=30,bb_std=2)",1.0000,5.8296,5,0.2061,0.0000,0.0000,0.0000,0.1500,0.0419,0.0000,0.0142,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.3482,-0.6205,-0.5383,-211.3518,8.5925,0.3804,0.9429,163,trend_flip,"supertrend(atr_period=10,atr_mult=3.5,adx_min=0)",0.8000,1.0542,5,0.2029,0.0000,0.0000,0.0000,0.1200,0.0796,0.0000,0.0034,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.3578,-0.6623,-0.4089,-259.1593,11.6943,0.3632,0.9463,212,trend_flip,"supertrend(atr_period=20,atr_mult=2.5,adx_min=0)",0.7500,1.1067,4,0.2028,0.0000,0.0000,0.0000,0.1125,0.0888,0.0000,0.0015,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.5459,-0.9273,-0.8499,-382.4882,9.7549,0.3901,0.9060,141,trend_flip,"supertrend(atr_period=14,atr_mult=3.5,adx_min=0)",0.8000,1.1756,5,0.1980,0.0000,0.0000,0.0000,0.1200,0.0735,0.0000,0.0045,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,1.6922,2.3660,3.7687,3192.7040,62.4572,0.5965,1.3898,57,channel_break,"keltner_breakout(ema=20,atr=14,atr_mult=3.5,atr_pct_min=0.005)",0.8571,3.9339,7,0.1955,0.1277,0.0720,0.0381,0.1286,0.0363,0.0400,0.0274,0.2746,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,2.2499,4.3568,2.4274,4884.9503,57.4480,0.4513,1.2278,113,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=20,rsi_high=75,bb_period=30,bb_std=2)",0.4286,-0.7049,7,0.1948,0.1588,0.0476,0.0226,0.0643,0.0637,0.0510,0.0113,0.2245,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.9368,-1.9236,nan,86480.7054,44.6051,0.6879,2.8968,676,channel_break,"keltner_breakout(ema=20,atr=20,atr_mult=2,atr_pct_min=0)",0.1667,-1.2500,6,0.1943,0.0000,0.0000,0.1278,0.0250,0.1000,0.0000,0.0375,0.0961,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,1.6922,2.3660,3.7687,3192.7040,62.4572,0.5965,1.3898,57,channel_break,"keltner_breakout(ema=20,atr=14,atr_mult=3.5,atr_pct_min=0)",0.8333,4.3463,6,0.1919,0.1277,0.0720,0.0381,0.1250,0.0363,0.0400,0.0274,0.2746,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,0.2406,0.5005,0.2379,438.2723,6.3700,0.3683,1.0908,410,trend_flip,"supertrend(atr_period=20,atr_mult=2,adx_min=0)",0.3333,0.6105,3,0.1910,0.0200,0.0048,0.0091,0.0500,0.0992,0.0060,0.0020,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.9368,-1.9236,nan,86480.7054,44.6051,0.6879,2.8968,676,channel_break,"keltner_breakout(ema=20,atr=20,atr_mult=2,atr_pct_min=0.005)",0.1429,-1.3481,7,0.1907,0.0000,0.0000,0.1278,0.0214,0.1000,0.0000,0.0375,0.0961,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.1069,-3.0054,-1.3310,-1322.8040,33.0464,0.3125,0.7057,64,ema_cross,"ema_crossover(fast=21,slow=89,adx_min=25)",1.0000,7.0089,5,0.1903,0.0000,0.0000,0.0000,0.1500,0.0403,0.0000,0.0000,0.0000,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,1.7581,2.4064,4.5481,3527.4514,62.4169,0.6607,1.4200,56,channel_break,"keltner_breakout(ema=20,atr=10,atr_mult=3.2,atr_pct_min=0.005)",0.5714,-0.6537,7,0.1810,0.1318,0.0852,0.0409,0.0857,0.0357,0.0413,0.0345,0.2742,-1.0000,0.0000
